,User_Id,Place_Id,Place_Ratings
362,13,11,2
363,13,18,5
364,13,15,4
365,13,10,4
366,13,14,5
367,13,36,2
368,13,26,2
369,13,15,3
370,13,30,2
371,13,38,5
372,13,4,2
373,13,36,2
374,13,31,4
375,13,17,3
376,13,4,2
377,13,6,5
378,13,9,4
379,14,26,5
380,14,33,3
381,14,17,4
382,14,2,2
383,14,25,4
384,14,36,2
385,14,33,4
386,14,33,5
387,14,28,5
388,14,31,3
389,14,37,2
390,14,27,3
391,14,31,2
392,14,26,5
393,14,14,2
394,14,28,3
395,14,11,5
396,14,16,2
397,14,32,2
398,14,35,4
399,14,29,3
400,14,15,2
401,14,36,5
402,14,38,5
403,14,27,4
404,14,27,2
405,14,35,3
406,14,5,4
407,14,4,4
408,14,16,5
409,14,32,5
410,14,25,4
411,14,36,3
412,15,17,3
413,15,35,3
414,15,2,5
415,15,17,5
416,15,38,3
417,15,1,2
418,15,25,5
419,15,12,5
420,15,38,3
421,15,35,5
422,15,36,4
423,15,31,4
424,15,4,3
425,15,31,4
426,15,28,2
427,15,10,3
428,15,4,5
429,15,9,4
430,15,32,2
431,15,22,2
432,15,21,2
433,15,14,5
434,15,21,4
435,15,30,5
436,15,1,3
437,15,36,3
438,15,4,2
439,15,21,4
440,15,3,3
441,15,34,2
442,15,6,2
443,15,20,4
444,15,24,2
445,15,7,3
446,15,32,3
447,15,1,3
448,16,6,2
449,16,3,2
450,16,19,2
451,16,21,3
452,16,15,4
453,16,32,2
454,16,39,3
455,16,12,2
456,16,4,3
457,16,34,4
458,16,9,4
459,16,39,5
460,16,26,4
461,16,20,2
462,16,3,5
463,16,23,4
464,16,25,4
465,16,22,2
466,16,31,5
467,16,31,4
468,16,20,3
469,16,16,4
470,16,27,4
471,16,24,5
472,16,33,2
473,16,16,3
474,16,20,4
475,16,27,3
476,16,30,5
477,17,8,4
478,17,10,2
479,17,4,5
480,17,5,5
481,17,27,5
482,17,25,4
483,17,5,2
484,17,23,5
485,17,24,4
486,17,37,2
487,17,2,4
488,17,31,3
489,17,38,4
490,17,37,2
491,17,11,3
492,17,21,5
493,17,4,3
494,17,9,4
495,17,2,5
496,17,16,3
497,17,15,4
498,17,14,4
499,17,12,5
500,17,36,5
501,17,39,4
502,17,15,4
503,17,2,3
504,17,10,2
505,17,3,4
506,17,29,3
507,17,12,3
508,17,1,4
509,17,20,2
510,17,36,2
511,17,28,2
512,17,21,4
513,17,24,3
514,17,10,3
515,17,10,4
516,17,10,4
517,17,22,3
518,17,3,2
519,17,10,3
520,17,15,4
521,17,38,2
522,17,25,3
523,18,1,3
524,18,19,2
525,18,4,5
526,18,27,4
527,18,10,3
528,18,36,4
529,18,36,5
530,18,14,4
531,18,20,5
532,18,5,2
533,18,19,5
534,18,35,4
535,18,27,5
536,18,35,3
537,18,2,3
538,18,32,4
539,18,29,2
540,18,26,4
541,18,8,5
542,18,1,4
543,18,36,3
544,18,31,2
545,18,34,3
546,18,4,5
547,18,39,2
548,18,9,4
549,18,18,4
550,18,19,3
551,18,39,5
552,18,19,2
553,18,39,4
554,18,24,3
555,18,29,5
556,18,8,2
557,19,35,5
558,19,8,2
559,19,7,3
560,19,27,3
561,19,13,3
562,19,24,2
563,19,1,3
564,19,31,4
565,19,26,2
566,19,8,4
567,19,29,2
568,19,16,2
569,19,3,4
570,19,33,5
571,19,18,3
572,19,8,3
573,19,36,2
574,19,15,2
575,19,18,3
576,19,21,3
577,19,30,5
578,19,5,4
579,19,11,3
580,19,32,5
581,19,18,3
582,19,2,4
583,19,30,5
584,19,10,4
585,19,12,5
586,19,1,3
587,19,1,5
588,19,21,5
589,19,32,4
590,19,39,5
591,19,19,3
592,19,12,4
593,19,31,4
594,19,16,3
595,19,36,4
596,19,36,5
597,19,5,5
598,19,36,3
599,19,38,4
600,19,35,2
601,20,36,3
602,20,21,2
603,20,6,2
604,20,20,3
605,20,33,5
606,20,23,5
607,20,38,3
608,20,10,3
609,20,23,3
610,20,2,2
611,20,28,3
612,20,36,2
613,20,31,4
614,20,31,4
615,20,26,4
616,20,15,2
617,20,31,3
618,20,34,5
619,20,15,4
620,20,22,3
621,20,3,2
622,20,31,5
623,20,15,3
624,20,31,2
625,20,36,4
626,20,10,5
627,20,4,4
628,20,12,2
629,20,30,2
630,20,38,3
631,20,18,3
632,20,29,3
633,20,7,2
634,20,36,2
635,21,31,5
636,21,37,4
637,21,26,3
638,21,20,2
639,21,3,5
640,21,29,4
641,21,35,3
642,21,8,4
643,21,1,2
644,21,39,4
645,21,15,2
646,21,26,4
647,21,11,3
648,21,30,4
649,21,2,5
650,21,4,3
651,21,19,3
652,21,9,2
653,21,6,2
654,21,36,2
655,21,29,5
656,21,23,2
657,22,23,4
658,22,35,2
659,22,14,4
660,22,9,5
661,22,15,5
662,22,28,3
663,22,14,2
664,22,24,4
665,22,32,2
666,22,17,5
667,22,2,3
668,22,19,5
669,22,18,3
670,22,29,2
671,22,3,2
672,22,21,3
673,22,24,3
674,22,38,2
675,22,1,4
676,22,27,5
677,22,5,2
678,22,19,2
679,22,2,3
680,22,5,3
681,22,31,4
682,22,20,3
683,22,23,2
684,22,37,5
685,22,17,4
686,23,11,4
687,23,4,2
688,23,15,4
689,23,39,5
690,23,3,3
691,23,26,5
692,23,10,4
693,23,10,2
694,23,27,4
695,23,33,3
696,23,6,4
697,23,19,2
698,23,1,5
699,23,10,2
700,23,21,2
701,23,25,4
702,23,13,5
703,23,25,3
704,23,14,4
705,23,27,3
706,23,5,4
707,23,11,3
708,23,9,5
709,23,30,4
710,23,10,3
711,23,35,4
712,23,11,4
713,23,31,4
714,23,10,4
715,23,23,3
716,23,27,4
717,23,3,2
718,24,19,3
719,24,16,2
720,24,36,4
721,24,1,5
722,24,36,3
723,24,2,2
724,24,31,2
725,24,12,4
726,24,19,2
727,24,21,3
728,24,2,2
729,24,39,3
730,24,19,2
731,24,31,2
732,24,21,4
733,24,20,3
734,24,24,4
735,24,21,4
736,24,26,5
737,24,6,2
738,24,16,5
739,24,18,2
740,24,37,5
741,24,26,5
742,25,33,2
743,25,21,4
744,25,33,3
745,25,11,3
746,25,36,4
747,25,7,3
748,25,15,5
749,25,22,4
750,25,21,3
751,25,7,5
752,25,32,4
753,25,34,5
754,25,11,3
755,25,25,4
756,25,25,3
757,25,14,3
758,25,3,4
759,25,30,5
760,25,38,2
761,25,33,3
762,25,31,3
763,25,10,3
764,25,4,5
765,25,14,2
766,25,3,4
767,25,16,3
768,25,21,3
769,25,13,3
770,25,25,2
771,25,36,4
772,25,23,4
773,25,2,5
774,25,2,4
775,26,12,2
776,26,12,5
777,26,30,4
778,26,36,3
779,26,35,3
780,26,1,5
781,26,31,3
782,26,18,5
783,26,2,2
784,26,4,5
785,26,35,5
786,26,36,3
787,26,31,3
788,26,36,3
789,26,27,5
790,26,25,3
791,26,7,5
792,26,17,3
793,26,24,3
794,26,19,2
795,26,31,5
796,26,19,5
797,26,12,2
798,26,36,3
799,26,27,3
800,26,10,5
801,26,36,4
802,26,6,5
803,26,15,3
804,26,34,5
805,26,18,4
806,26,33,5
807,26,36,4
808,26,17,5
809,26,36,4
810,27,28,4
811,27,34,3
812,27,16,3
813,27,17,5
814,27,37,5
815,27,14,3
816,27,20,3
817,27,7,4
818,27,19,2
819,27,20,4
820,27,36,4
821,27,37,3
822,27,34,3
823,27,7,5
824,27,6,5
825,27,36,2
826,27,20,2
827,27,7,5
828,27,18,3
829,27,36,2
830,27,18,3
831,27,16,2
832,27,25,2
833,27,32,5
834,27,22,4
835,27,24,3
836,27,11,5
837,27,23,2
838,27,10,2
839,27,14,5
840,27,36,4
841,27,34,3
842,27,32,2
843,27,10,4
844,27,23,3
845,27,36,3
846,27,36,4
847,27,18,3
848,27,33,3
849,28,31,5
850,28,23,2
851,28,36,4
852,28,31,5
853,28,24,5
854,28,10,3
855,28,4,4
856,28,16,4
857,28,20,4
858,28,36,4
859,28,36,2
860,28,34,4
861,28,34,5
862,28,38,5
863,28,11,3
864,28,15,2
865,28,32,4
866,28,5,2
867,28,14,2
868,28,7,4
869,28,31,5
870,28,3,3
871,28,38,5
872,28,19,5
873,28,24,5
874,28,8,4
875,28,11,4
876,28,25,4
877,28,23,5
878,28,29,3
879,28,30,5
880,28,2,3
881,28,34,5
882,28,1,3
883,28,27,4
884,28,10,2
885,28,1,4
886,28,39,2
887,28,8,4
888,28,30,5
889,28,15,5
890,29,23,5
891,29,1,3
892,29,26,2
893,29,23,3
894,29,31,5
895,29,30,4
896,29,10,5
897,29,5,5
898,29,32,5
899,29,20,3
900,29,32,4
901,29,36,2
902,29,3,5
903,29,20,3
904,29,25,2
905,29,10,3
906,29,29,5
907,29,35,3
908,29,38,2
909,29,15,4
910,29,17,2
911,29,36,3
912,29,11,4
913,29,32,3
914,29,5,3
915,29,2,2
916,29,24,3
917,29,36,4
918,29,17,5
919,29,38,3
920,29,24,3
921,29,6,3
922,29,23,2
923,29,8,4
924,30,36,2
925,30,4,3
926,30,6,3
927,30,27,2
928,30,2,4
929,30,3,2
930,30,2,5
931,30,29,2
932,30,6,4
933,30,9,2
934,30,1,3
935,30,18,5
936,30,36,4
937,30,3,3
938,30,23,3
939,30,5,2
940,30,31,2
941,30,28,2
942,30,16,4
943,30,16,4
944,30,24,2
945,30,3,2
946,30,6,4
947,30,27,3
948,30,1,5
949,30,3,5
950,30,23,2
951,30,39,5
952,30,16,2
953,30,38,3
954,30,11,5
955,30,36,5
956,30,35,2
957,30,25,5
958,30,5,4
959,31,2,5
960,31,20,4
961,31,20,4
962,31,29,5
963,31,37,2
964,31,25,2
965,31,35,5
966,31,37,3
967,31,30,5
968,31,8,2
969,31,17,2
970,31,32,3
971,31,5,3
972,31,11,3
973,31,13,5
974,31,23,3
975,31,3,4
976,31,18,2
977,31,24,2
978,31,34,2
979,31,36,5
980,31,20,5
981,31,3,2
982,31,26,2
983,31,37,2
984,31,3,3
985,31,26,4
986,31,31,2
987,31,1,3
988,31,11,2
989,31,34,5
990,31,31,3
991,31,32,4
992,31,30,3
993,31,31,2
994,31,11,2
995,31,30,5
996,31,6,3
997,31,15,4
998,31,29,2
999,31,5,4
1000,32,36,4
1001,32,4,3
1002,32,18,3
1003,32,31,3
1004,32,8,2
1005,32,31,3
1006,32,17,5
1007,32,18,2
1008,32,29,3
1009,32,11,3
1010,32,15,5
1011,32,2,4
1012,32,24,3
1013,32,10,4
1014,32,14,2
1015,32,30,5
1016,32,3,3
1017,32,39,2
1018,32,39,5
1019,32,28,3
1020,32,20,4
1021,32,26,2
1022,32,29,5
1023,32,2,3
1024,32,24,3
1025,32,12,4
1026,32,6,4
1027,32,10,5
1028,32,32,3
1029,32,1,2
1030,32,34,3
1031,32,5,2
1032,32,36,3
1033,32,39,4
1034,33,10,2
1035,33,38,4
1036,33,9,5
1037,33,12,3
1038,33,39,2
1039,33,15,4
1040,33,14,4
1041,33,34,3
1042,33,3,5
1043,33,34,4
1044,33,30,2
1045,33,29,2
1046,33,25,3
1047,33,4,5
1048,33,16,3
1049,33,6,2
1050,33,36,3
1051,33,34,5
1052,33,12,2
1053,33,27,2
1054,33,19,3
1055,33,35,2
1056,33,15,4
1057,33,34,5
1058,33,38,2
1059,33,10,5
1060,33,35,4
1061,33,14,2
1062,33,17,3
1063,33,11,5
1064,33,33,3
1065,33,12,2
1066,33,38,4
1067,33,25,3
1068,33,36,2
1069,33,38,5
1070,33,38,4
1071,33,28,3
1072,33,35,2
1073,34,8,5
1074,34,28,3
1075,34,28,3
1076,34,8,4
1077,34,33,3
1078,34,26,4
1079,34,17,3
1080,34,20,2
1081,34,25,3
1082,34,23,3
1083,34,11,4
1084,34,17,4
1085,34,25,3
1086,34,36,4
1087,34,9,3
1088,34,26,4
1089,34,5,2
1090,34,8,3
1091,34,5,3
1092,34,11,3
1093,34,19,4
1094,34,18,5
1095,34,20,4
1096,34,29,4
1097,34,8,5
1098,35,20,5
1099,35,25,3
1100,35,9,4
1101,35,34,3
1102,35,7,2
1103,35,3,2
1104,35,39,2
1105,35,8,3
1106,35,2,3
1107,35,23,2
1108,35,23,2
1109,35,29,5
1110,35,32,4
1111,35,36,4
1112,35,10,5
1113,35,26,2
1114,35,28,2
1115,35,10,2
1116,35,19,4
1117,35,19,3
1118,35,39,2
1119,35,14,5
1120,35,28,4
1121,35,10,3
1122,35,2,4
1123,35,21,2
1124,35,1,4
1125,35,34,2
1126,35,8,2
1127,35,21,4
1128,35,35,5
1129,36,7,4
1130,36,3,4
1131,36,2,3
1132,36,37,4
1133,36,33,5
1134,36,28,3
1135,36,16,2
1136,36,20,5
1137,36,30,2
1138,36,10,2
1139,36,3,2
1140,36,25,2
1141,36,30,5
1142,36,20,2
1143,36,9,3
1144,36,25,5
1145,36,7,4
1146,36,37,3
1147,36,16,4
1148,36,10,3
1149,36,3,5
1150,36,39,4
1151,36,5,4
1152,36,23,3
1153,36,11,2
1154,36,15,4
1155,36,17,3
1156,36,16,3
1157,36,19,3
1158,36,23,3
1159,36,26,5
1160,36,23,3
1161,36,3,2
1162,37,7,2
1163,37,30,2
1164,37,25,2
1165,37,20,2
1166,37,37,5
1167,37,33,4
1168,37,29,4
1169,37,14,2
1170,37,24,5
1171,37,35,4
1172,37,23,2
1173,37,36,5
1174,37,37,2
1175,37,27,5
1176,37,35,3
1177,37,21,3
1178,37,37,3
1179,37,4,3
1180,37,5,4
1181,37,39,5
1182,37,17,3
1183,37,13,5
1184,37,24,3
1185,37,2,2
1186,37,31,3
1187,37,25,5
1188,37,20,4
1189,37,17,4
1190,37,36,5
1191,37,15,3
1192,37,2,3
1193,38,36,2
1194,38,20,2
1195,38,10,2
1196,38,5,2
1197,38,29,3
1198,38,2,3
1199,38,32,2
1200,38,25,4
1201,38,15,4
1202,38,1,3
1203,38,7,2
1204,38,24,5
1205,38,37,2
1206,38,18,5
1207,38,35,5
1208,38,36,2
1209,38,30,5
1210,38,30,4
1211,38,37,5
1212,38,11,2
1213,38,32,5
1214,38,10,5
1215,38,25,4
1216,38,23,4
1217,38,29,2
1218,38,23,3
1219,38,23,5
1220,38,16,4
1221,38,21,5
1222,38,33,5
1223,38,30,4
1224,38,33,5
1225,38,7,3
1226,38,17,3
1227,38,3,4
1228,38,27,3
1229,38,12,5
1230,38,33,3
1231,38,6,3
1232,38,9,5
1233,39,27,3
1234,39,23,4
1235,39,24,4
1236,39,39,4
1237,39,14,5
1238,39,21,4
1239,39,7,4
1240,39,35,3
1241,39,24,5
1242,39,35,4
1243,39,31,4
1244,39,15,3
1245,39,11,2
1246,39,33,5
1247,39,12,5
1248,39,27,3
1249,39,25,4
1250,39,18,3
1251,39,1,2
1252,39,3,4
1253,39,33,4
1254,39,3,3
1255,39,36,4
1256,39,34,4
1257,39,25,4
1258,39,38,3
1259,40,19,5
1260,40,30,3
1261,40,18,2
1262,40,24,5
1263,40,2,5
1264,40,35,5
1265,40,19,5
1266,40,32,3
1267,40,19,3
1268,40,17,3
1269,40,27,5
1270,40,19,2
1271,40,25,3
1272,40,4,4
1273,40,23,3
1274,40,30,5
1275,40,30,2
1276,40,29,4
1277,40,36,2
1278,40,16,3
1279,40,9,5
1280,40,23,2
1281,40,16,2
1282,40,11,4
1283,40,14,3
1284,40,9,2
1285,40,8,3
1286,40,4,2
1287,40,18,4
1288,40,34,4
1289,40,36,2
1290,40,20,2
1291,40,37,4
1292,40,17,5
1293,40,19,3
1294,40,7,3
1295,40,20,4
1296,40,15,4
1297,40,5,5
1298,40,37,4
1299,40,15,3
1300,40,37,2
1301,40,32,2
1302,40,39,4
1303,40,28,4
1304,40,12,3
1305,40,4,4
1306,41,10,5
1307,41,19,4
1308,41,20,4
1309,41,3,4
1310,41,38,3
1311,41,17,2
1312,41,28,4
1313,41,15,5
1314,41,10,2
1315,41,23,4
1316,41,26,4
1317,41,30,2
1318,41,31,2
1319,41,26,4
1320,41,3,2
1321,41,15,2
1322,41,2,4
1323,41,16,3
1324,41,27,2
1325,41,2,4
1326,41,39,2
1327,41,31,5
1328,41,37,3
1329,41,7,2
1330,42,23,3
1331,42,34,5
1332,42,30,5
1333,42,15,5
1334,42,5,3
1335,42,15,2
1336,42,36,2
1337,42,34,3
1338,42,30,2
1339,42,9,4
1340,42,20,5
1341,42,10,3
1342,42,3,3
1343,42,36,2
1344,42,1,3
1345,42,13,5
1346,42,29,2
1347,42,28,2
1348,42,1,5
1349,42,36,2
1350,42,17,4
1351,42,17,2
1352,42,36,5
1353,42,30,3
1354,42,9,4
1355,42,5,5
1356,42,21,4
1357,42,17,2
1358,42,11,2
1359,42,25,3
1360,43,33,5
1361,43,23,2
1362,43,29,5
1363,43,14,3
1364,43,16,5
1365,43,7,2
1366,43,14,4
1367,43,9,3
1368,43,36,2
1369,43,30,2
1370,43,21,5
1371,43,2,2
1372,43,27,3
1373,43,4,3
1374,43,31,2
1375,43,37,4
1376,43,10,5
1377,43,39,2
1378,43,27,4
1379,43,19,5
1380,43,29,3
1381,43,10,5
1382,43,3,3
1383,43,33,2
1384,43,1,4
1385,43,38,3
1386,43,23,5
1387,43,39,3
1388,43,14,5
1389,43,7,4
1390,43,27,2
1391,44,11,4
1392,44,18,3
1393,44,34,3
1394,44,11,3
1395,44,21,2
1396,44,32,2
1397,44,32,3
1398,44,18,3
1399,44,1,5
1400,44,31,2
1401,44,1,3
1402,44,26,5
1403,44,4,5
1404,44,32,3
1405,44,13,5
1406,44,21,3
1407,44,4,5
1408,44,24,2
1409,44,21,3
1410,44,30,3
1411,44,28,4
1412,44,1,2
1413,44,5,3
1414,44,7,4
1415,44,19,3
1416,44,23,5
1417,44,21,3
1418,44,22,4
1419,44,16,2
1420,44,36,4
1421,44,27,3
1422,44,2,4
1423,44,35,3
1424,44,28,5
1425,44,1,4
1426,44,39,4
1427,44,4,4
1428,44,28,4
1429,44,31,4
1430,45,27,2
1431,45,32,2
1432,45,28,4
1433,45,3,4
1434,45,15,5
1435,45,3,4
1436,45,29,3
1437,45,32,5
1438,45,6,4
1439,45,18,5
1440,45,9,4
1441,45,17,5
1442,45,27,5
1443,45,28,3
1444,45,34,4
1445,45,20,5
1446,45,4,3
1447,45,2,5
1448,45,12,2
1449,45,9,5
1450,45,18,2
1451,45,28,4
1452,45,3,2
1453,45,32,2
1454,45,15,3
1455,45,5,3
1456,45,26,5
1457,45,14,5
1458,45,33,5
1459,45,36,3
1460,45,4,3
1461,45,25,4
1462,45,28,5
1463,45,21,3
1464,45,19,3
1465,45,36,3
1466,45,14,3
1467,45,23,2
1468,45,30,3
1469,46,1,5
1470,46,37,3
1471,46,24,5
1472,46,18,4
1473,46,21,4
1474,46,1,2
1475,46,3,4
1476,46,13,4
1477,46,12,5
1478,46,22,5
1479,46,26,2
1480,46,33,5
1481,46,18,4
1482,46,20,5
1483,46,21,2
1484,46,26,4
1485,46,7,2
1486,46,36,5
1487,46,28,3
1488,46,12,2
1489,46,20,3
1490,46,39,5
1491,46,38,4
1492,46,17,2
1493,46,11,3
1494,46,3,4
1495,46,29,5
1496,46,26,5
1497,46,15,3
1498,46,15,3
1499,47,29,5
1500,47,5,1
1501,47,9,2
1502,47,36,1
1503,47,6,2
1504,47,25,2
1505,47,35,5
1506,47,2,5
1507,47,2,1
1508,47,33,4
1509,47,24,3
1510,47,31,2
1511,47,10,3
1512,47,24,3
1513,47,33,1
1514,47,33,1
1515,47,11,3
1516,47,12,2
1517,47,10,1
1518,47,29,3
1519,47,19,2
1520,47,33,2
1521,47,30,3
1522,47,15,5
1523,47,21,1
1524,47,8,2
1525,48,3,1
1526,48,6,4
1527,48,39,4
1528,48,14,2
1529,48,36,4
1530,48,32,1
1531,48,21,4
1532,48,9,1
1533,48,32,3
1534,48,4,3
1535,48,5,5
1536,48,29,5
1537,48,39,5
1538,48,20,5
1539,48,1,2
1540,48,8,2
1541,48,24,1
1542,48,18,5
1543,48,30,4
1544,48,30,1
1545,48,35,1
1546,48,33,1
1547,49,3,3
1548,49,18,3
1549,49,38,5
1550,49,9,2
1551,49,15,4
1552,49,24,1
1553,49,30,1
1554,49,5,1
1555,49,31,1
1556,49,21,4
1557,49,3,3
1558,49,20,4
1559,49,11,4
1560,49,32,1
1561,49,18,2
1562,49,23,5
1563,49,1,1
1564,49,23,1
1565,49,4,4
1566,49,30,5
1567,49,4,5
1568,49,11,5
1569,49,10,5
1570,49,25,4
1571,49,26,4
1572,49,10,1
1573,49,25,5
1574,49,33,3
1575,49,24,5
1576,49,2,1
1577,49,12,4
1578,49,33,1
1579,49,25,2
1580,49,4,5
1581,49,29,2
1582,49,21,2
1583,49,15,4
1584,49,19,1
1585,49,26,2
1586,49,23,3
1587,49,20,3
1588,49,19,3
1589,49,32,4
1590,49,26,4
1591,49,2,1
1592,50,35,3
1593,50,33,2
1594,50,20,5
1595,50,36,4
1596,50,26,1
1597,50,38,5
1598,50,1,3
1599,50,37,3
1600,50,32,5
1601,50,1,2
1602,50,33,4
1603,50,36,2
1604,50,20,4
1605,50,10,2
1606,50,18,2
1607,50,9,1
1608,50,19,2
1609,50,32,2
1610,50,21,5
1611,50,32,4
1612,50,32,5
1613,50,15,2
1614,50,36,3
1615,50,17,2
1616,50,28,2
1617,50,16,2
1618,50,34,1
1619,50,16,1
1620,50,15,3
1621,51,15,2
1622,51,23,2
1623,51,13,2
1624,51,39,2
1625,51,5,1
1626,51,1,5
1627,51,4,2
1628,51,28,3
1629,51,8,1
1630,51,16,5
1631,51,36,5
1632,51,18,2
1633,51,5,4
1634,51,29,5
1635,51,36,3
1636,51,10,5
1637,51,7,4
1638,51,1,2
1639,51,33,3
1640,51,17,5
1641,51,20,2
1642,51,6,2
1643,51,24,1
1644,51,20,4
1645,51,32,5
1646,51,2,3
1647,51,35,3
1648,51,2,1
1649,51,23,1
1650,51,36,4
1651,51,30,4
1652,51,39,3
1653,52,39,5
1654,52,28,2
1655,52,31,1
1656,52,11,2
1657,52,23,4
1658,52,35,4
1659,52,36,5
1660,52,36,2
1661,52,13,5
