User_Id,Place_Id,Place_Ratings
10,66,2
10,82,2
10,43,2
10,52,5
10,74,4
11,83,2
11,67,2
11,68,3
11,75,3
11,75,3
11,61,5
11,78,5
11,63,2
11,79,4
11,77,2
11,58,4
11,80,3
11,82,4
11,66,2
11,60,4
11,59,4
11,59,4
11,49,3
11,79,2
11,69,5
11,61,2
11,53,5
11,58,2
11,85,3
11,82,3
11,68,2
11,58,5
11,52,2
12,42,3
12,72,3
12,76,2
12,69,3
12,61,5
12,75,5
12,43,5
12,82,4
12,59,4
12,58,5
12,86,5
12,64,4
12,59,5
12,63,4
12,50,2
12,80,5
12,44,4
12,81,4
12,55,5
12,73,2
12,83,5
12,43,5
12,72,5
12,47,3
12,66,5
12,83,5
12,56,3
12,64,3
12,50,5
12,54,2
12,73,5
12,62,4
12,49,3
12,51,2
13,79,2
13,79,2
13,56,2
13,66,5
13,59,4
13,72,5
13,55,2
13,69,5
13,81,2
13,69,5
13,52,4
13,72,4
13,47,5
13,53,2
13,41,2
13,83,3
13,79,2
13,75,5
13,48,2
13,57,2
13,57,4
13,85,3
13,55,2
13,59,5
13,66,4
14,52,5
14,47,3
14,69,4
14,44,2
14,66,4
14,50,2
14,59,4
14,81,5
14,76,5
14,73,3
14,69,2
14,41,3
14,65,2
14,52,5
14,52,2
14,60,3
14,74,5
14,63,2
14,80,2
14,69,4
14,55,3
14,69,2
14,71,5
14,81,5
14,55,4
14,87,2
14,61,3
14,75,4
14,48,4
14,76,5
14,47,5
14,68,4
14,46,3
15,86,3
15,70,3
15,71,5
15,65,5
15,74,3
15,82,2
15,50,5
15,68,5
15,60,3
15,74,5
15,69,4
15,85,4
15,73,3
15,52,4
15,76,2
15,61,3
15,43,5
15,62,4
15,79,2
15,80,2
15,44,2
15,43,5
15,42,4
15,56,5
15,58,3
15,52,3
15,44,2
15,72,4
15,70,3
15,75,2
15,59,2
15,76,4
15,85,2
15,72,3
15,76,3
15,54,3
16,64,2
16,67,2
16,68,2
16,55,3
16,77,4
16,55,2
16,60,3
16,67,2
16,62,3
16,86,4
16,55,4
16,58,5
16,48,4
16,46,2
16,75,5
16,73,4
16,54,4
16,61,2
16,67,5
16,76,4
16,52,3
16,44,4
16,71,4
16,51,5
16,47,2
16,55,3
16,70,4
16,58,3
16,47,5
17,70,4
17,56,2
17,69,5
17,59,5
17,52,5
17,76,4
17,60,2
17,49,5
17,80,4
17,66,2
17,59,4
17,50,3
17,66,4
17,53,2
17,81,3
17,54,5
17,74,3
17,52,4
17,83,5
17,77,3
17,45,4
17,77,4
17,43,5
17,72,5
17,86,4
17,69,4
17,85,3
17,80,2
17,41,4
17,75,3
17,52,3
17,63,4
17,42,2
17,63,2
17,68,2
17,77,4
17,67,3
17,85,3
17,46,4
17,57,4
17,86,3
17,78,2
17,71,3
17,43,4
17,73,2
17,82,3
18,61,3
18,44,2
18,52,5
18,76,4
18,81,3
18,75,4
18,68,5
18,63,4
18,50,5
18,51,2
18,68,5
18,67,4
18,72,5
18,67,3
18,66,3
18,78,4
18,87,2
18,77,4
18,77,5
18,71,4
18,45,3
18,84,2
18,69,3
18,79,5
18,59,2
18,53,4
18,87,4
18,54,3
18,71,5
18,53,2
18,66,4
18,76,3
18,68,5
18,53,2
19,58,5
19,78,2
19,79,3
19,48,3
19,41,3
19,84,2
19,77,3
19,52,4
19,59,2
19,76,4
19,52,2
19,44,2
19,58,4
19,64,5
19,72,3
19,72,3
19,86,2
19,83,2
19,42,3
19,82,3
19,70,5
19,42,4
19,65,3
19,84,5
19,79,3
19,69,4
19,74,5
19,79,4
19,58,5
19,87,3
19,72,5
19,74,5
19,78,4
19,42,5
19,57,3
19,45,4
19,57,4
19,57,3
19,50,4
19,87,5
19,53,5
19,71,3
19,43,4
19,58,2
20,76,3
20,54,2
20,41,2
20,73,3
20,41,5
20,56,5
20,64,3
20,50,3
20,60,3
20,44,2
20,73,3
20,60,2
20,82,4
20,66,4
20,52,4
20,72,2
20,42,3
20,57,5
20,46,4
20,58,3
20,50,2
20,64,5
20,54,3
20,82,2
20,75,4
20,59,5
20,87,4
20,75,2
20,59,2
20,87,3
20,47,3
20,50,3
20,64,2
20,55,2
21,70,5
21,78,4
21,79,3
21,47,2
21,82,5
21,43,4
21,69,3
21,42,4
21,87,2
21,87,4
21,86,2
21,42,4
21,43,3
21,41,4
21,46,5
21,82,3
21,68,3
21,41,2
21,55,2
21,54,2
21,44,5
21,77,2
22,47,4
22,46,2
22,76,4
22,84,5
22,86,5
22,60,3
22,50,2
22,69,4
22,50,2
22,71,5
22,62,3
22,67,5
22,61,3
22,53,2
22,81,2
22,70,3
22,54,3
22,44,2
22,75,4
22,67,5
22,63,2
22,65,2
22,82,3
22,74,3
22,81,4
22,72,3
22,48,2
22,75,5
22,51,4
23,67,4
23,86,2
23,73,4
23,77,5
23,76,3
23,66,5
23,82,4
23,51,2
23,56,4
23,49,3
23,77,4
23,80,2
23,71,5
23,76,2
23,65,2
23,65,4
23,86,5
23,61,3
23,68,4
23,43,3
23,42,4
23,87,3
23,51,5
23,70,4
23,43,3
23,66,4
23,86,4
23,64,4
23,72,4
23,51,3
23,83,4
23,51,2
24,71,3
24,44,2
24,53,4
24,42,5
24,71,3
24,47,2
24,58,2
24,76,4
24,55,2
24,48,3
24,78,2
24,67,3
24,44,2
24,51,2
24,66,4
24,80,3
24,43,4
24,58,4
24,77,5
24,48,2
24,67,5
24,82,2
24,49,5
24,83,5
25,56,2
25,54,4
25,64,3
25,61,3
25,81,4
25,86,3
25,80,5
25,50,4
25,55,3
25,78,5
25,54,4
25,50,5
25,44,3
25,42,4
25,54,3
25,42,3
25,70,4
25,84,5
25,61,2
25,42,3
25,50,3
25,65,3
25,65,5
25,62,2
25,55,4
25,58,3
25,48,3
25,45,3
25,41,2
25,44,4
25,77,4
25,58,5
25,87,4
26,50,2
26,58,5
26,71,4
26,56,3
26,73,3
26,85,5
26,52,3
26,53,5
26,58,2
26,77,5
26,87,5
26,79,3
26,47,3
26,47,3
26,66,5
26,58,3
26,59,5
26,68,3
26,72,3
26,47,2
26,57,5
26,58,5
26,71,2
26,76,3
26,50,3
26,60,5
26,59,4
26,46,5
26,56,3
26,86,5
26,51,4
26,41,5
26,46,4
26,59,5
26,64,4
27,57,4
27,68,3
27,85,3
27,78,5
27,47,5
27,54,3
27,83,3
27,75,4
27,85,2
27,41,4
27,74,4
27,70,3
27,59,3
27,67,5
27,66,5
27,47,2
27,48,2
27,62,5
27,70,3
27,65,2
27,79,3
27,58,2
27,69,2
27,58,5
27,72,4
27,85,3
27,55,5
27,50,2
27,51,2
27,66,5
27,54,4
27,48,3
27,45,2
27,63,4
27,87,3
27,61,3
27,82,4
27,63,3
27,52,3
28,52,5
28,82,2
28,83,4
28,74,5
28,74,5
28,76,3
28,46,4
28,50,4
28,63,4
28,59,4
28,71,2
28,77,4
28,42,5
28,68,5
28,82,3
28,73,2
28,55,4
28,72,2
28,45,2
28,78,4
28,62,5
28,73,3
28,83,5
28,67,5
28,79,5
28,53,4
28,76,4
28,41,4
28,56,5
28,45,3
28,61,5
28,82,3
28,71,5
28,83,3
28,81,4
28,82,2
28,53,4
28,57,2
28,69,4
28,47,5
28,74,5
29,41,5
29,66,3
29,65,2
29,49,3
29,58,5
29,57,4
29,81,5
29,71,5
29,71,5
29,53,3
29,70,4
29,64,2
29,76,5
29,56,3
29,42,2
29,48,3
29,68,5
29,74,3
29,64,2
29,59,4
29,74,2
29,84,3
29,50,4
29,42,3
29,57,3
29,57,2
29,56,3
29,77,4
29,63,5
29,60,3
29,85,3
29,45,3
29,86,2
29,53,4
30,78,2
30,59,3
30,86,3
30,72,2
30,55,4
30,77,2
30,63,5
30,60,2
30,72,4
30,62,2
30,44,3
30,70,5
30,83,4
30,87,3
30,42,3
30,73,2
30,77,2
30,67,2
30,75,4
30,68,4
30,79,2
30,85,2
30,70,4
30,62,3
30,52,5
30,76,5
30,49,2
30,77,5
30,85,2
30,78,3
30,74,5
30,52,5
30,76,2
30,79,5
30,55,4
31,43,5
31,78,4
31,64,4
31,85,5
31,58,2
31,69,2
31,59,5
31,51,3
31,82,5
31,49,2
31,60,2
31,64,3
31,75,3
31,55,3
31,67,5
31,59,3
31,74,4
31,60,2
31,47,2
31,82,2
31,64,5
31,62,5
31,64,2
31,86,2
31,75,2
31,70,3
31,69,4
31,70,2
31,52,3
31,54,2
31,52,5
31,66,3
31,86,4
31,84,3
31,65,2
31,84,2
31,77,5
31,84,3
31,41,4
31,85,2
31,49,4
32,62,4
32,69,3
32,41,3
32,61,3
32,59,2
32,65,3
32,81,5
32,71,2
32,56,3
32,51,3
32,70,5
32,59,4
32,53,3
32,43,4
32,59,2
32,83,5
32,75,3
32,76,2
32,42,5
32,52,3
32,83,4
32,48,2
32,65,5
32,76,3
32,63,3
32,66,4
32,69,4
32,68,5
32,62,3
32,82,2
32,77,3
32,80,2
32,41,3
32,45,4
33,42,2
33,70,4
33,81,5
33,71,3
33,84,2
33,70,4
33,48,4
33,50,3
33,67,5
33,78,4
33,60,2
33,47,2
33,81,3
33,42,5
33,42,3
33,72,2
33,50,3
33,59,5
33,58,2
33,70,2
33,83,3
33,71,2
33,85,4
33,84,5
33,61,2
33,57,5
33,60,4
33,78,2
33,49,3
33,87,5
33,80,3
33,43,2
33,66,4
33,73,3
33,69,2
33,64,5
33,77,4
33,68,3
33,71,2
34,54,5
34,80,3
34,65,3
34,87,4
34,53,3
34,43,4
34,83,3
34,45,2
34,45,3
34,46,3
34,43,4
34,56,4
34,60,3
34,63,4
34,78,3
34,61,4
34,73,2
34,56,3
34,65,3
34,71,3
34,45,4
34,61,5
34,83,4
34,80,4
34,76,5
35,82,5
35,60,3
35,54,4
35,86,3
35,68,2
35,59,2
35,53,2
35,63,3
35,87,3
35,69,2
35,57,2
35,46,5
35,52,4
35,81,4
35,53,5
35,53,2
35,75,2
35,86,2
35,82,4
35,43,3
35,43,2
35,83,5
35,62,4
35,85,3
35,86,4
35,78,2
35,86,4
35,78,2
35,50,2
35,78,4
35,43,5
36,68,4
36,84,4
36,42,3
36,71,4
36,48,5
36,64,3
36,86,2
36,51,5
36,67,2
36,58,2
36,83,2
36,51,2
36,79,5
36,43,2
36,56,3
36,80,5
36,59,4
36,47,3
36,44,4
36,53,3
36,83,5
36,44,4
36,46,4
36,75,3
36,45,2
36,74,4
36,82,3
36,63,3
36,41,3
36,81,3
36,78,5
36,76,3
36,51,2
37,68,2
37,68,2
37,79,2
37,60,2
37,86,5
37,50,4
37,62,4
37,82,2
37,76,5
37,72,4
37,53,2
37,44,5
37,64,2
37,48,5
37,56,3
37,84,3
37,78,3
37,82,3
37,46,4
37,58,5
37,80,3
37,52,5
37,72,3
37,67,2
37,56,3
37,44,5
37,63,4
37,49,4
37,63,5
37,53,3
37,79,3
38,41,2
38,68,2
38,63,2
38,55,2
38,47,3
38,48,3
38,64,2
38,46,4
38,80,4
38,85,3
38,62,2
38,87,5
38,43,2
38,80,5
38,70,5
38,62,2
38,53,5
38,75,4
38,79,5
38,72,2
38,77,5
38,72,5
38,44,4
38,50,4
38,56,2
38,44,3
38,81,5
38,43,4
38,69,5
38,46,5
38,71,4
38,86,5
38,64,3
38,53,3
38,82,4
38,86,3
38,62,5
38,77,3
38,85,3
38,81,5
39,62,3
39,82,4
39,69,4
39,52,4
39,57,5
39,60,4
39,75,4
39,66,3
39,73,5
39,65,4
39,75,4
39,45,3
39,79,2
39,83,5
39,78,5
39,85,3
39,74,4
39,48,3
39,69,2
39,46,4
39,77,4
39,45,3
39,57,4
39,74,4
39,81,4
39,54,3
40,74,5
40,54,3
40,70,2
40,82,5
40,73,5
40,82,5
40,68,5
40,73,3
40,64,3
40,77,3
40,59,5
40,50,2
40,65,3
40,68,4
40,54,3
40,77,5
40,54,2
40,69,4
40,69,2
40,51,3
40,66,5
40,64,2
40,70,2
40,63,4
40,76,3
40,66,2
40,60,3
40,74,2
40,87,4
40,58,4
40,83,2
40,44,2
40,62,4
40,79,5
40,85,3
40,58,3
40,59,4
40,52,4
40,62,5
40,86,4
40,54,3
40,64,2
40,49,2
40,57,4
40,63,4
40,65,3
40,42,4
41,83,5
41,59,4
41,83,4
41,42,4
41,55,3
41,86,2
41,77,4
41,68,5
41,75,2
41,52,4
41,69,4
41,42,2
41,56,2
41,50,4
41,43,2
41,52,2
41,86,4
41,80,3
41,69,2
41,75,4
41,47,2
41,78,5
41,42,3
41,76,2
42,57,3
42,83,5
42,72,5
42,82,5
42,78,3
42,55,2
42,81,2
42,79,3
42,73,2
42,86,4
42,56,5
42,53,3
42,47,3
42,52,2
42,59,3
42,60,5
42,83,2
42,75,2
42,64,5
42,43,2
42,58,4
42,69,2
42,63,5
42,51,3
42,76,4
42,54,5
42,82,4
42,46,2
42,56,2
42,64,3
43,78,5
43,55,2
43,54,5
43,46,3
43,67,5
43,48,2
43,44,4
43,47,3
43,84,2
43,68,2
43,64,5
43,52,2
43,66,3
43,78,3
43,81,2
43,55,4
43,86,5
43,71,2
43,42,4
43,84,5
43,70,3
43,49,5
43,55,3
43,84,2
43,67,4
43,59,3
43,85,5
43,83,3
43,63,5
43,67,4
43,45,2
44,44,4
44,65,3
44,48,3
44,56,3
44,67,2
44,71,2
44,74,3
44,74,3
44,75,5
44,80,2
44,43,3
44,42,5
44,50,5
44,87,3
44,67,5
44,45,3
44,66,5
44,70,2
44,81,3
44,75,3
44,50,4
44,70,2
44,81,3
44,59,4
44,81,3
44,74,5
44,54,3
44,56,4
44,70,2
44,74,4
44,64,3
44,51,4
44,68,3
44,58,5
44,46,4
44,67,4
44,63,4
44,57,4
44,42,4
45,49,2
45,66,2
45,64,4
45,55,4
45,77,5
45,87,4
45,86,3
45,86,5
45,86,4
45,54,5
45,70,4
45,72,5
45,57,5
45,84,3
45,61,4
45,71,5
45,80,3
45,59,5
45,71,2
45,59,5
45,43,2
45,43,4
45,44,2
45,83,2
45,73,3
45,84,3
45,78,5
45,87,5
45,86,5
45,62,3
45,67,3
45,48,4
45,59,5
45,65,3
45,54,3
45,47,3
45,44,3
45,70,2
45,63,3
46,55,5
46,52,3
46,47,5
46,44,4
46,56,4
46,41,2
46,55,4
46,65,4
46,68,5
46,52,5
46,77,2
46,69,5
46,50,4
46,73,5
46,76,2
46,65,4
46,82,2
46,69,5
46,73,3
46,48,2
46,83,3
46,42,5
46,59,4
46,78,2
46,84,3
46,79,4
46,66,5
46,87,5
46,67,3
46,49,3
47,84,5
47,55,1
47,55,2
47,68,1
47,52,2
47,68,2
47,82,5
47,45,5
47,80,1
47,50,4
47,87,3
47,63,2
47,73,3
47,79,3
47,58,1
47,67,1
47,84,3
47,52,2
47,65,1
47,60,3
47,41,2
47,74,2
47,45,3
47,70,5
47,76,1
47,51,2
48,59,1
48,71,4
48,45,4
48,65,2
48,87,4
48,61,1
48,52,4
48,56,1
48,55,3
48,61,3
48,53,5
48,83,5
48,45,5
48,47,5
48,43,2
48,71,2
48,49,1
48,70,5
48,53,4
48,79,1
48,61,1
48,51,1
49,65,3
49,42,3
49,41,5
49,74,2
49,85,4
49,50,1
49,47,1
49,59,1
49,74,1
49,59,4
49,52,3
49,60,4
49,70,4
49,74,1
49,57,2
49,87,5
49,66,1
49,51,1
49,48,4
49,69,5
49,79,5
49,81,5
49,67,5
49,69,4
49,63,4
49,78,1
49,78,5
49,60,3
49,66,5
49,43,1
49,83,4
49,74,1
49,72,2
49,64,5
49,53,2
49,63,2
49,87,4
49,81,1
49,42,2
49,64,3
49,82,3
49,83,3
49,78,4
49,85,4
49,73,1
50,80,3
50,77,2
50,63,5
50,87,4
50,66,1
50,60,5
50,41,3
50,67,3
50,73,5
50,69,2
50,52,4
50,74,2
50,79,4
50,45,2
50,42,2
50,86,1
50,78,2
50,54,2
50,72,5
50,69,4
50,51,5
50,71,2
50,57,3
50,76,2
50,69,2
50,63,2
50,63,1
50,63,1
50,44,3
51,75,2
51,41,2
51,47,2
51,68,2
51,57,1
51,86,5
51,71,2
51,87,3
51,78,1
51,77,5
51,53,5
51,79,2
51,61,4
51,41,5
51,41,3
51,69,5
51,67,4
51,44,2
51,77,3
51,53,5
51,77,2
51,60,2
51,65,1
51,71,4
51,69,5
51,73,3
51,72,3
51,58,1
51,64,1
51,64,4
51,46,4
51,70,3
52,77,5
52,70,2
52,81,1
52,54,2
52,54,4
52,55,4
52,47,5
52,44,2
52,59,5
52,41,5
52,54,2
52,62,2
52,61,5
52,68,1
52,55,4
52,84,4
52,54,5
52,43,2
52,69,4
52,83,1
52,61,1
52,81,5
52,84,5
52,54,1
52,84,2
52,57,4
52,79,2
52,45,4
52,47,1
53,44,3
53,68,4
53,77,4
53,49,5
53,47,2
53,69,5
53,70,2
53,62,5
53,86,2
53,65,4
53,44,5
53,69,5
53,44,2
53,87,5
53,76,5
53,42,5
53,86,5
53,70,4
53,43,1
53,77,2
53,48,1
53,63,3
53,75,2
53,56,2
53,41,1
53,45,2
53,49,4
53,45,1
53,87,5
53,43,1
53,69,2
53,72,2
53,49,2
53,69,5
53,59,3
53,47,1
53,78,2
53,87,1
53,63,2
53,43,3
53,68,1
54,58,4
54,70,2
54,75,4
54,67,4
54,43,1
54,71,3
54,58,3
54,75,2
54,64,3
54,43,1
54,51,3
54,46,3
54,59,1
54,73,5
54,58,5
54,41,3
54,69,2
54,61,5
54,87,4
54,84,1
54,59,4
54,68,4
54,77,2
54,82,2
54,70,2
54,65,3
54,45,3
54,79,2
54,61,5
54,72,1
54,70,2
54,67,4
54,81,2
54,46,4
54,71,1
54,42,5
54,79,3
54,73,1
54,81,5
54,75,4
54,86,3
54,85,1
54,71,1
54,43,5
54,83,4
55,78,4
55,42,1
55,69,5
55,45,2
55,85,5
55,46,4
55,61,3
55,67,2
55,54,3
55,75,5
55,75,3
55,62,4
55,75,3
55,54,2
55,42,2
55,69,3
55,43,2
55,41,4
55,84,3
55,85,2
55,76,1
55,49,4
55,70,2
55,66,4
55,73,1
55,50,2
55,53,3
55,74,2
55,85,3
55,81,2
55,58,4
55,78,3
55,83,5
55,69,5
55,50,3
55,63,1
56,70,2
56,54,5
56,59,4
56,82,5
56,55,4
56,58,2
56,62,4
56,66,2
56,87,1
56,62,3
56,53,5
56,60,2
56,70,2
56,65,2
56,66,4
56,51,1
56,72,3
56,63,5
56,77,1
56,68,3
56,67,2
56,70,2
56,73,2
56,65,2
56,77,1
56,67,4
56,77,5
56,44,2
56,49,1
56,61,2
56,55,4
57,86,1
57,84,2
57,54,4
57,59,1
57,45,1
57,80,2
57,61,2
57,42,1
57,55,3
57,60,4
57,65,1
57,44,2
57,55,3
57,69,1
57,87,3
57,69,3
57,42,3
57,61,3
57,41,5
57,68,3
57,66,3
57,78,1
57,42,3
57,77,2
57,62,3
57,41,4
57,54,3
57,61,1
57,47,4
57,65,4
57,66,4
57,87,5
57,50,3
57,61,4
57,42,1
57,69,1
58,63,4
58,64,2
58,71,1
58,73,2
58,41,3
58,63,2
58,54,2
58,74,4
58,87,1
58,67,4
58,62,2
58,78,3
58,45,5
58,83,2
58,55,4
58,70,1
58,47,4
58,69,2
58,44,1
58,50,1
58,84,2
58,78,3
58,71,3
58,82,2
58,58,5
58,62,1
58,73,2
58,46,3
58,84,5
58,55,2
58,77,5
58,68,1
58,48,5
58,65,5
58,77,4
58,41,4
58,48,5
58,80,2
59,78,1
59,45,5
59,79,1
59,60,2
59,58,4
59,81,1
59,84,3
59,75,5
59,58,5
59,65,4
59,61,5
59,78,5
59,62,3
59,48,4
59,58,5
59,59,1
59,81,5
59,59,1
59,66,3
59,72,2
59,74,5
59,67,2
59,80,1
59,42,5
59,54,4
59,87,3
59,46,2
59,44,1
59,77,2
59,67,5
59,70,1
59,81,1
60,77,4
60,53,1
60,44,3
60,51,4
60,41,4
60,72,2
60,79,2
60,72,4
60,85,1
60,65,3
60,62,3
60,44,1
60,50,5
60,79,4
60,86,3
60,44,4
60,84,5
60,48,2
60,86,2
60,62,3
60,50,2
61,75,5
61,44,5
61,86,3
61,71,4
61,66,3
61,46,3
61,57,4
61,49,5
61,86,2
61,51,1
61,73,5
61,71,3
61,52,2
61,85,5
61,56,2
61,84,4
61,72,4
61,60,1
61,71,4
61,63,4
61,61,5
61,76,1
61,61,2
61,42,3
61,60,5
61,72,5
61,72,1
61,64,3
61,74,5
61,50,5
61,53,4
61,49,3
61,48,2
61,62,3
61,80,5
62,45,3
62,71,1
62,73,2
62,47,5
62,45,5
62,69,3
62,72,4
62,76,5
62,74,5
62,60,2
62,69,2
62,84,1
62,84,5
62,57,4
62,49,5
62,56,4
62,56,2
62,66,5
62,59,4
62,67,5
62,45,5
62,51,2
62,48,1
62,82,3
62,80,1
62,71,2
62,86,1
62,47,2
62,47,4
63,58,3
63,75,1
63,80,1
63,73,1
63,56,3
63,81,3
63,78,5
63,83,4
63,47,4
63,68,4
63,59,1
63,51,2
63,61,3
63,77,2
63,43,1
63,78,4
63,42,1
63,63,4
63,65,3
63,56,4
63,51,1
63,56,4
63,80,1
63,73,2
63,81,4
63,42,3
63,56,5
63,41,5
63,53,5
63,57,1
63,84,2
63,86,1
63,85,3
63,76,2
64,75,5
64,51,2
64,64,3
64,68,4
64,71,2
64,54,5
64,72,3
64,76,4
64,75,4
64,65,1
64,78,3
64,82,4
64,68,4
64,57,1
64,68,4
64,49,5
64,46,4
64,78,1
64,68,3
64,59,1
64,54,5
64,42,4
64,44,3
64,44,3
64,83,1
64,69,3
64,68,5
64,54,4
64,73,2
64,58,2
64,87,1
64,84,4
64,68,1
64,78,1
64,72,3
65,73,1
65,70,4
65,64,4
65,43,5
65,51,3
65,65,5
65,66,3
65,83,2
65,70,1
65,45,3
65,63,3
65,47,2
65,64,5
65,81,2
65,74,4
65,71,4
65,77,5
65,56,4
65,46,1
65,87,1
65,75,5
65,79,4
65,79,2
65,60,5
65,87,1
65,51,4
65,80,1
65,83,1
65,57,4
65,64,2
65,41,3
65,81,2
65,51,5
65,68,1
65,46,5
65,58,4
65,73,5
65,46,1
65,58,3
65,83,1
66,70,3
66,47,3
66,52,1
66,80,3
66,87,2
66,71,5
66,41,4
66,84,3
66,44,2
66,65,3
66,47,4
66,68,1
66,59,1
66,79,1
66,58,4
66,68,4
66,64,1
66,53,2
66,62,1
66,82,5
66,85,1
66,55,5
66,84,1
66,86,1
66,73,1
66,56,4
66,83,5
66,63,1
66,75,4
66,42,1
66,72,2
67,47,3
67,73,4
67,69,3
67,57,5
67,73,3
67,80,4
67,75,3
67,57,5
67,67,3
67,66,1
67,67,1
67,62,1
67,67,3
67,58,2
67,72,5
67,48,4
67,77,2
67,60,1
67,55,2
67,77,5
67,74,3
67,44,5
67,67,1
67,46,4
67,56,5
67,41,2
67,82,2
67,76,5
67,42,1
67,78,1
67,61,4
67,74,3
67,79,1
67,70,2
67,65,2
67,52,1
67,71,2
67,43,5
68,64,3
68,48,5
68,69,2
68,77,4
68,48,3
68,59,1
68,44,4
68,82,1
68,62,2
68,73,4
68,57,3
68,49,5
68,83,4
68,74,1
68,46,4
68,55,1
68,47,2
68,67,5
68,85,2
68,58,5
68,41,4
68,74,5
68,62,1
68,62,4
68,43,2
68,49,4
68,58,1
68,84,5
68,54,5
68,53,5
68,53,4
68,78,3
68,77,2
68,74,5
68,63,3
69,55,1
69,48,3
69,77,2
69,64,2
69,80,2
69,57,1
69,44,5
69,44,2
69,68,3
69,82,3
69,60,4
69,64,1
69,83,4
69,82,5
69,85,5
69,60,1
69,87,3
69,87,2
69,81,4
69,49,1
69,84,2
69,53,1
69,45,3
69,73,1
70,49,5
70,75,5
70,85,1
70,68,5
70,63,4
70,82,2
70,79,2
70,41,1
70,69,5
70,69,4
70,87,4
70,86,1
70,41,5
70,60,5
70,80,4
70,87,2
70,45,4
70,69,3
70,82,5
70,57,3
70,43,5
70,50,3
70,65,2
70,45,3
70,55,5
70,70,1
70,59,2
70,46,3
70,51,5
70,65,1
71,69,3
71,62,3
71,58,1
71,76,1
71,64,2
71,83,1
71,46,4
71,69,1
71,75,5
71,58,5
71,50,2
71,86,4
71,72,3
71,50,5
71,66,2
71,72,4
71,86,4
71,71,5
71,80,2
71,53,2
71,62,5
71,47,2
71,51,3
71,85,5
71,85,4
71,61,2
71,86,2
71,71,4
71,71,1
71,63,2
71,61,5
71,47,1
71,86,3
71,42,4
