,User_Id,Place_Id,Place_Ratings
251,9,57,4
252,9,4,3
253,9,55,5
254,9,32,4
255,9,20,5
256,9,47,4
257,9,22,5
258,9,13,2
259,9,47,5
260,9,48,2
261,9,36,5
262,9,48,2
263,9,7,5
264,10,55,3
265,10,57,4
266,10,51,5
267,10,39,2
268,10,11,5
269,10,29,4
270,10,22,4
271,10,22,5
272,10,15,3
273,10,14,5
274,10,7,3
275,10,41,5
276,10,29,5
277,10,4,4
278,10,39,5
279,10,55,5
280,10,31,3
281,10,8,3
282,10,6,3
283,10,14,3
284,10,34,4
285,10,48,3
286,10,31,3
287,10,37,2
288,10,5,2
289,10,16,2
290,10,42,5
291,10,11,4
292,11,41,2
293,11,27,2
294,11,17,3
295,11,24,3
296,11,49,3
297,11,58,5
298,11,3,5
299,11,24,2
300,11,7,4
301,11,33,2
302,11,44,4
303,11,7,3
304,11,46,4
305,11,55,2
306,11,16,4
307,11,16,4
308,11,55,4
309,11,31,3
310,11,20,2
311,11,1,5
312,11,17,2
313,11,35,5
314,11,59,2
315,11,25,3
316,11,18,3
317,11,35,2
318,11,18,5
319,11,22,2
320,12,20,3
321,12,20,3
322,12,9,2
323,12,22,3
324,12,22,5
325,12,33,5
326,12,32,5
327,12,27,4
328,12,28,4
329,12,26,5
330,12,35,5
331,12,46,4
332,12,11,5
333,12,51,4
334,12,10,2
335,12,4,5
336,12,21,4
337,12,5,4
338,12,18,5
339,12,21,2
340,12,1,5
341,12,32,5
342,12,1,5
343,12,37,3
344,12,4,5
345,12,26,5
346,12,52,3
347,12,9,3
348,12,56,5
349,12,25,2
350,12,46,5
351,12,55,4
352,12,52,3
353,12,20,2
354,13,7,2
355,13,10,2
356,13,7,2
357,13,8,5
358,13,44,4
359,13,59,5
360,13,19,2
361,13,24,5
362,13,41,2
363,13,23,5
364,13,46,4
365,13,34,4
366,13,4,5
367,13,7,2
368,13,24,2
369,13,14,3
370,13,43,2
371,13,23,5
372,13,16,2
373,13,26,2
374,13,32,4
375,13,44,3
376,13,29,2
377,13,20,5
378,13,47,4
379,14,42,5
380,14,49,3
381,14,44,4
382,14,31,2
383,14,57,4
384,14,15,2
385,14,11,4
386,14,17,5
387,14,16,5
388,14,21,3
389,14,24,2
390,14,52,3
391,14,25,2
392,14,34,5
393,14,4,2
394,14,51,3
395,14,22,5
396,14,21,2
397,14,46,2
398,14,21,4
399,14,47,3
400,14,27,2
401,14,12,5
402,14,59,5
403,14,52,4
404,14,41,2
405,14,24,3
406,14,28,4
407,14,55,4
408,14,24,5
409,14,40,5
410,14,8,4
411,14,9,3
412,15,2,3
413,15,52,3
414,15,41,5
415,15,2,5
416,15,59,3
417,15,5,2
418,15,16,5
419,15,28,5
420,15,5,3
421,15,56,5
422,15,33,4
423,15,48,4
424,15,35,3
425,15,53,4
426,15,44,2
427,15,22,3
428,15,9,5
429,15,40,4
430,15,6,2
431,15,36,2
432,15,45,2
433,15,22,5
434,15,45,4
435,15,46,5
436,15,9,3
437,15,19,3
438,15,29,2
439,15,5,4
440,15,25,3
441,15,19,2
442,15,20,2
443,15,50,4
444,15,1,2
445,15,26,3
446,15,34,3
447,15,36,3
448,16,47,2
449,16,21,2
450,16,54,2
451,16,5,3
452,16,4,4
453,16,13,2
454,16,16,3
455,16,17,2
456,16,29,3
457,16,19,4
458,16,59,4
459,16,41,5
460,16,42,4
461,16,39,2
462,16,45,5
463,16,14,4
464,16,26,4
465,16,55,2
466,16,3,5
467,16,52,4
468,16,24,3
469,16,29,4
470,16,13,4
471,16,32,5
472,16,42,2
473,16,4,3
474,16,24,4
475,16,52,3
476,16,24,5
477,17,16,4
478,17,31,2
479,17,16,5
480,17,24,5
481,17,13,5
482,17,8,4
483,17,32,2
484,17,38,5
485,17,23,4
486,17,58,2
487,17,4,4
488,17,25,3
489,17,11,4
490,17,2,2
491,17,22,3
492,17,20,5
493,17,38,3
494,17,53,4
495,17,8,5
496,17,29,3
497,17,46,4
498,17,30,4
499,17,32,5
500,17,12,5
501,17,41,4
502,17,32,4
503,17,32,3
504,17,44,2
505,17,28,4
506,17,20,3
507,17,55,3
508,17,9,4
509,17,43,2
510,17,22,2
511,17,35,2
512,17,26,4
513,17,18,3
514,17,7,3
515,17,24,4
516,17,7,4
517,17,36,3
518,17,55,2
519,17,26,3
520,17,57,4
521,17,3,2
522,17,8,3
523,18,56,3
524,18,51,2
525,18,39,5
526,18,22,4
527,18,31,3
528,18,1,4
529,18,11,5
530,18,4,4
531,18,58,5
532,18,48,2
533,18,1,5
534,18,56,4
535,18,14,5
536,18,21,3
537,18,31,3
538,18,46,4
539,18,8,2
540,18,44,4
541,18,1,5
542,18,36,4
543,18,31,3
544,18,52,2
545,18,44,3
546,18,39,5
547,18,58,2
548,18,47,4
549,18,51,4
550,18,26,3
551,18,16,5
552,18,20,2
553,18,51,4
554,18,57,3
555,18,9,5
556,18,3,2
557,19,20,5
558,19,43,2
559,19,26,3
560,19,55,3
561,19,19,3
562,19,7,2
563,19,51,3
564,19,29,4
565,19,34,2
566,19,25,4
567,19,4,2
568,19,47,2
569,19,24,4
570,19,56,5
571,19,17,3
572,19,43,3
573,19,15,2
574,19,4,2
575,19,23,3
576,19,5,3
577,19,54,5
578,19,17,4
579,19,42,3
580,19,34,5
581,19,41,3
582,19,25,4
583,19,54,5
584,19,3,4
585,19,17,5
586,19,57,3
587,19,18,5
588,19,26,5
589,19,8,4
590,19,58,5
591,19,1,3
592,19,22,4
593,19,24,4
594,19,2,3
595,19,16,4
596,19,40,5
597,19,48,5
598,19,40,3
599,19,3,4
600,19,44,2
601,20,9,3
602,20,5,2
603,20,20,2
604,20,13,3
605,20,11,5
606,20,7,5
607,20,20,3
608,20,56,3
609,20,56,3
610,20,41,2
611,20,44,3
612,20,40,2
613,20,13,4
614,20,38,4
615,20,42,4
616,20,37,2
617,20,59,3
618,20,37,5
619,20,37,4
620,20,22,3
621,20,25,2
622,20,29,5
623,20,37,3
624,20,32,2
625,20,19,4
626,20,31,5
627,20,37,4
628,20,55,2
629,20,25,2
630,20,3,3
631,20,51,3
632,20,4,3
633,20,27,2
634,20,15,2
635,21,52,5
636,21,33,4
637,21,44,3
638,21,24,2
639,21,13,5
640,21,47,4
641,21,39,3
642,21,1,4
643,21,56,2
644,21,26,4
645,21,27,2
646,21,31,4
647,21,16,3
648,21,43,4
649,21,31,5
650,21,35,3
651,21,20,3
652,21,31,2
653,21,22,2
654,21,7,2
655,21,8,5
656,21,12,2
657,22,56,4
658,22,36,2
659,22,4,4
660,22,55,5
661,22,5,5
662,22,57,3
663,22,30,2
664,22,21,4
665,22,25,2
666,22,40,5
667,22,22,3
668,22,46,5
669,22,5,3
670,22,4,2
671,22,21,2
672,22,58,3
673,22,50,3
674,22,59,2
675,22,5,4
676,22,14,5
677,22,48,2
678,22,20,2
679,22,25,3
680,22,28,3
681,22,3,4
682,22,58,3
683,22,8,2
684,22,58,5
685,22,44,4
686,23,16,4
687,23,29,2
688,23,14,4
689,23,44,5
690,23,21,3
691,23,44,5
692,23,7,4
693,23,53,2
694,23,14,4
695,23,57,3
696,23,20,4
697,23,1,2
698,23,5,5
699,23,3,2
700,23,50,2
701,23,39,4
702,23,19,5
703,23,39,3
704,23,24,4
705,23,22,3
706,23,17,4
707,23,8,3
708,23,7,5
709,23,43,4
710,23,31,3
711,23,56,4
712,23,42,4
713,23,45,4
714,23,26,4
715,23,7,3
716,23,13,4
717,23,35,2
718,24,59,3
719,24,21,2
720,24,40,4
721,24,23,5
722,24,15,3
723,24,40,2
724,24,32,2
725,24,13,4
726,24,46,2
727,24,50,3
728,24,8,2
729,24,39,3
730,24,20,2
731,24,29,2
732,24,29,4
733,24,20,3
734,24,1,4
735,24,20,4
736,24,31,5
737,24,47,2
738,24,24,5
739,24,36,2
740,24,15,5
741,24,24,5
742,25,25,2
743,25,7,4
744,25,38,3
745,25,54,3
746,25,16,4
747,25,46,3
748,25,17,5
749,25,11,4
750,25,46,3
751,25,21,5
752,25,40,4
753,25,32,5
754,25,8,3
755,25,8,4
756,25,38,3
757,25,52,3
758,25,32,4
759,25,15,5
760,25,25,2
761,25,35,3
762,25,21,3
763,25,53,3
764,25,16,5
765,25,24,2
766,25,14,4
767,25,31,3
768,25,5,3
769,25,33,3
770,25,39,2
771,25,31,4
772,25,54,4
773,25,31,5
774,25,8,4
775,26,22,2
776,26,57,5
777,26,15,4
778,26,33,3
779,26,36,3
780,26,23,5
781,26,53,3
782,26,44,5
783,26,18,2
784,26,16,5
785,26,56,5
786,26,26,3
787,26,29,3
788,26,44,3
789,26,52,5
790,26,41,3
791,26,21,5
792,26,44,3
793,26,26,3
794,26,49,2
795,26,59,5
796,26,59,5
797,26,22,2
798,26,19,3
799,26,22,3
800,26,1,5
801,26,50,4
802,26,22,5
803,26,4,3
804,26,19,5
805,26,36,4
806,26,25,5
807,26,43,4
808,26,59,5
809,26,12,4
810,27,35,4
811,27,44,3
812,27,2,3
813,27,40,5
814,27,2,5
815,27,30,3
816,27,24,3
817,27,42,4
818,27,58,2
819,27,13,4
820,27,33,4
821,27,15,3
822,27,59,3
823,27,36,5
824,27,9,5
825,27,9,2
826,27,24,2
827,27,46,5
828,27,36,3
829,27,16,2
830,27,17,3
831,27,21,2
832,27,14,2
833,27,46,5
834,27,55,4
835,27,18,3
836,27,42,5
837,27,17,2
838,27,22,2
839,27,4,5
840,27,16,4
841,27,37,3
842,27,8,2
843,27,22,4
844,27,18,3
845,27,11,3
846,27,22,4
847,27,51,3
848,27,35,3
849,28,53,5
850,28,18,2
851,28,15,4
852,28,32,5
853,28,57,5
854,28,53,3
855,28,35,4
856,28,21,4
857,28,56,4
858,28,16,4
859,28,22,2
860,28,32,4
861,28,15,5
862,28,32,5
863,28,42,3
864,28,32,2
865,28,39,4
866,28,17,2
867,28,55,2
868,28,26,4
869,28,59,5
870,28,45,3
871,28,22,5
872,28,58,5
873,28,18,5
874,28,16,4
875,28,8,4
876,28,39,4
877,28,54,5
878,28,14,3
879,28,8,5
880,28,41,3
881,28,47,5
882,28,36,3
883,28,47,4
884,28,7,2
885,28,51,4
886,28,16,2
887,28,43,4
888,28,1,5
889,28,38,5
890,29,26,5
891,29,51,3
892,29,24,2
893,29,7,3
894,29,3,5
895,29,54,4
896,29,44,5
897,29,24,5
898,29,40,5
899,29,24,3
900,29,7,4
901,29,22,2
902,29,21,5
903,29,43,3
904,29,50,2
905,29,22,3
906,29,52,5
907,29,44,3
908,29,48,2
909,29,38,4
910,29,2,2
911,29,26,3
912,29,54,4
913,29,7,3
914,29,32,3
915,29,25,2
916,29,23,3
917,29,50,4
918,29,2,5
919,29,20,3
920,29,21,3
921,29,9,3
922,29,14,2
923,29,25,4
924,30,31,2
925,30,29,3
926,30,22,3
927,30,41,2
928,30,6,4
929,30,13,2
930,30,40,5
931,30,20,2
932,30,36,4
933,30,40,2
934,30,57,3
935,30,37,5
936,30,1,4
937,30,13,3
938,30,12,3
939,30,57,2
940,30,59,2
941,30,47,2
942,30,13,4
943,30,47,4
944,30,1,2
945,30,14,2
946,30,22,4
947,30,47,3
948,30,18,5
949,30,47,5
950,30,17,2
951,30,55,5
952,30,29,2
953,30,3,3
954,30,22,5
955,30,16,5
956,30,52,2
957,30,57,5
958,30,27,4
959,31,40,5
960,31,39,4
961,31,20,4
962,31,4,5
963,31,58,2
964,31,50,2
965,31,13,5
966,31,10,3
967,31,43,5
968,31,1,2
969,31,43,2
970,31,40,3
971,31,13,3
972,31,55,3
973,31,49,5
974,31,47,3
975,31,32,4
976,31,44,2
977,31,45,2
978,31,47,2
979,31,50,5
980,31,13,5
981,31,35,2
982,31,24,2
983,31,36,2
984,31,18,3
985,31,52,4
986,31,3,2
987,31,56,3
988,31,36,2
989,31,20,5
990,31,48,3
991,31,25,4
992,31,8,3
993,31,29,2
994,31,41,2
995,31,48,5
996,31,20,3
997,31,38,4
998,31,52,2
999,31,24,4
1000,32,26,4
1001,32,9,3
1002,32,23,3
1003,32,53,3
1004,32,25,2
1005,32,3,3
1006,32,2,5
1007,32,5,2
1008,32,2,3
1009,32,22,3
1010,32,27,5
1011,32,40,4
1012,32,21,3
1013,32,24,4
1014,32,4,2
1015,32,1,5
1016,32,45,3
1017,32,14,2
1018,32,55,5
1019,32,47,3
1020,32,13,4
1021,32,44,2
1022,32,52,5
1023,32,4,3
1024,32,21,3
1025,32,56,4
1026,32,22,4
1027,32,53,5
1028,32,40,3
1029,32,36,2
1030,32,16,3
1031,32,21,2
1032,32,15,3
1033,32,26,4
1034,33,34,2
1035,33,11,4
1036,33,59,5
1037,33,55,3
1038,33,30,2
1039,33,17,4
1040,33,30,4
1041,33,32,3
1042,33,18,5
1043,33,19,4
1044,33,54,2
1045,33,4,2
1046,33,42,3
1047,33,35,5
1048,33,31,3
1049,33,47,2
1050,33,33,3
1051,33,32,5
1052,33,56,2
1053,33,13,2
1054,33,20,3
1055,33,44,2
1056,33,46,4
1057,33,32,5
1058,33,20,2
1059,33,56,5
1060,33,21,4
1061,33,4,2
1062,33,43,3
1063,33,22,5
1064,33,56,3
1065,33,57,2
1066,33,59,4
1067,33,16,3
1068,33,7,2
1069,33,11,5
1070,33,42,4
1071,33,51,3
1072,33,5,2
1073,34,16,5
1074,34,7,3
1075,34,7,3
1076,34,43,4
1077,34,35,3
1078,34,34,4
1079,34,40,3
1080,34,24,2
1081,34,38,3
1082,34,14,3
1083,34,8,4
1084,34,2,4
1085,34,42,3
1086,34,48,4
1087,34,7,3
1088,34,34,4
1089,34,57,2
1090,34,3,3
1091,34,48,3
1092,34,8,3
1093,34,46,4
1094,34,51,5
1095,34,58,4
1096,34,2,4
1097,34,16,5
1098,35,49,5
1099,35,39,3
1100,35,11,4
1101,35,20,3
1102,35,42,2
1103,35,18,2
1104,35,58,2
1105,35,57,3
1106,35,32,3
1107,35,38,2
1108,35,18,2
1109,35,52,5
1110,35,40,4
1111,35,15,4
1112,35,24,5
1113,35,34,2
1114,35,51,2
1115,35,53,2
1116,35,18,4
1117,35,20,3
1118,35,26,2
1119,35,55,5
1120,35,35,4
1121,35,56,3
1122,35,32,4
1123,35,42,2
1124,35,23,4
1125,35,44,2
1126,35,57,2
1127,35,29,4
1128,35,29,5
1129,36,25,4
1130,36,21,4
1131,36,18,3
1132,36,10,4
1133,36,40,5
1134,36,57,3
1135,36,13,2
1136,36,43,5
1137,36,15,2
1138,36,22,2
1139,36,21,2
1140,36,41,2
1141,36,59,5
1142,36,39,2
1143,36,54,3
1144,36,16,5
1145,36,14,4
1146,36,2,3
1147,36,16,4
1148,36,56,3
1149,36,14,5
1150,36,41,4
1151,36,28,4
1152,36,56,3
1153,36,16,2
1154,36,5,4
1155,36,44,3
1156,36,13,3
1157,36,46,3
1158,36,37,3
1159,36,34,5
1160,36,38,3
1161,36,18,2
1162,37,42,2
1163,37,1,2
1164,37,8,2
1165,37,20,2
1166,37,10,5
1167,37,56,4
1168,37,2,4
1169,37,52,2
1170,37,26,5
1171,37,44,4
1172,37,8,2
1173,37,50,5
1174,37,15,2
1175,37,52,5
1176,37,56,3
1177,37,46,3
1178,37,24,3
1179,37,9,3
1180,37,24,4
1181,37,39,5
1182,37,40,3
1183,37,30,5
1184,37,32,3
1185,37,4,2
1186,37,52,3
1187,37,39,5
1188,37,39,4
1189,37,43,4
1190,37,15,5
1191,37,37,3
1192,37,32,3
1193,38,12,2
1194,38,39,2
1195,38,44,2
1196,38,28,2
1197,38,14,3
1198,38,22,3
1199,38,7,2
1200,38,41,4
1201,38,46,4
1202,38,26,3
1203,38,14,2
1204,38,32,5
1205,38,42,2
1206,38,36,5
1207,38,5,5
1208,38,26,2
1209,38,8,5
1210,38,1,4
1211,38,33,5
1212,38,22,2
1213,38,39,5
1214,38,44,5
1215,38,57,4
1216,38,47,4
1217,38,2,2
1218,38,7,3
1219,38,37,5
1220,38,29,4
1221,38,46,5
1222,38,25,5
1223,38,25,4
1224,38,40,5
1225,38,36,3
1226,38,2,3
1227,38,24,4
1228,38,47,3
1229,38,28,5
1230,38,11,3
1231,38,47,3
1232,38,59,5
1233,39,52,3
1234,39,8,4
1235,39,26,4
1236,39,26,4
1237,39,24,5
1238,39,20,4
1239,39,20,4
1240,39,56,3
1241,39,1,5
1242,39,29,4
1243,39,3,4
1244,39,27,3
1245,39,54,2
1246,39,22,5
1247,39,57,5
1248,39,47,3
1249,39,8,4
1250,39,36,3
1251,39,23,2
1252,39,25,4
1253,39,55,4
1254,39,25,3
1255,39,44,4
1256,39,47,4
1257,39,14,4
1258,39,5,3
1259,40,46,5
1260,40,59,3
1261,40,37,2
1262,40,21,5
1263,40,22,5
1264,40,24,5
1265,40,51,5
1266,40,6,3
1267,40,49,3
1268,40,40,3
1269,40,22,5
1270,40,49,2
1271,40,8,3
1272,40,37,4
1273,40,56,3
1274,40,8,5
1275,40,25,2
1276,40,52,4
1277,40,1,2
1278,40,24,3
1279,40,53,5
1280,40,47,2
1281,40,13,2
1282,40,31,4
1283,40,55,3
1284,40,56,2
1285,40,43,3
1286,40,29,2
1287,40,37,4
1288,40,44,4
1289,40,40,2
1290,40,56,2
1291,40,58,4
1292,40,2,5
1293,40,26,3
1294,40,27,3
1295,40,24,4
1296,40,4,4
1297,40,48,5
1298,40,58,4
1299,40,38,3
1300,40,38,2
1301,40,8,2
1302,40,39,4
1303,40,44,4
1304,40,17,3
1305,40,29,4
1306,41,3,5
1307,41,59,4
1308,41,13,4
1309,41,21,4
1310,41,48,3
1311,41,43,2
1312,41,35,4
1313,41,50,5
1314,41,53,2
1315,41,12,4
1316,41,31,4
1317,41,44,2
1318,41,48,2
1319,41,42,4
1320,41,11,2
1321,41,4,2
1322,41,18,4
1323,41,15,3
1324,41,13,2
1325,41,31,4
1326,41,39,2
1327,41,13,5
1328,41,24,3
1329,41,27,2
1330,42,7,3
1331,42,44,5
1332,42,1,5
1333,42,50,5
1334,42,24,3
1335,42,46,2
1336,42,50,2
1337,42,59,3
1338,42,17,2
1339,42,7,4
1340,42,31,5
1341,42,1,3
1342,42,13,3
1343,42,19,2
1344,42,9,3
1345,42,49,5
1346,42,4,2
1347,42,7,2
1348,42,56,5
1349,42,16,2
1350,42,40,4
1351,42,43,2
1352,42,30,5
1353,42,17,3
1354,42,31,4
1355,42,28,5
1356,42,42,4
1357,42,2,2
1358,42,54,2
1359,42,38,3
1360,43,25,5
1361,43,8,2
1362,43,2,5
1363,43,55,3
1364,43,24,5
1365,43,42,2
1366,43,24,4
1367,43,53,3
1368,43,48,2
1369,43,33,2
1370,43,5,5
1371,43,32,2
1372,43,55,3
1373,43,16,3
1374,43,3,2
1375,43,24,4
1376,43,24,5
1377,43,55,2
1378,43,52,4
1379,43,37,5
1380,43,20,3
1381,43,31,5
1382,43,35,3
1383,43,42,2
1384,43,8,4
1385,43,20,3
1386,43,47,5
1387,43,16,3
1388,43,52,5
1389,43,27,4
1390,43,33,2
1391,44,22,4
1392,44,44,3
1393,44,16,3
1394,44,42,3
1395,44,5,2
1396,44,39,2
1397,44,24,3
1398,44,41,3
1399,44,18,5
1400,44,3,2
1401,44,18,3
1402,44,12,5
1403,44,29,5
1404,44,6,3
1405,44,19,5
1406,44,26,3
1407,44,38,5
1408,44,45,2
1409,44,7,3
1410,44,46,3
1411,44,57,4
1412,44,23,2
1413,44,21,3
1414,44,21,4
1415,44,4,3
1416,44,7,5
1417,44,58,3
1418,44,22,4
1419,44,21,2
1420,44,16,4
1421,44,14,3
1422,44,31,4
1423,44,44,3
1424,44,35,5
1425,44,57,4
1426,44,26,4
1427,44,39,4
1428,44,44,4
1429,44,21,4
1430,45,47,2
1431,45,24,2
1432,45,20,4
1433,45,47,4
1434,45,17,5
1435,45,32,4
1436,45,4,3
1437,45,8,5
1438,45,9,4
1439,45,41,5
1440,45,7,4
1441,45,44,5
1442,45,41,5
1443,45,51,3
1444,45,32,4
1445,45,31,5
1446,45,39,3
1447,45,19,5
1448,45,28,2
1449,45,54,5
1450,45,5,2
1451,45,46,4
1452,45,45,2
1453,45,46,2
1454,45,57,3
1455,45,48,3
1456,45,44,5
1457,45,30,5
1458,45,11,5
1459,45,7,3
1460,45,38,3
1461,45,16,4
1462,45,46,5
1463,45,30,3
1464,45,59,3
1465,45,19,3
1466,45,4,3
1467,45,12,2
1468,45,54,3
1469,46,23,5
1470,46,10,3
1471,46,50,5
1472,46,23,4
1473,46,5,4
1474,46,56,2
1475,46,18,4
1476,46,49,4
1477,46,32,5
1478,46,36,5
1479,46,34,2
1480,46,56,5
1481,46,41,4
1482,46,24,5
1483,46,25,2
1484,46,24,4
1485,46,20,2
1486,46,31,5
1487,46,57,3
1488,46,55,2
1489,46,24,3
1490,46,41,5
1491,46,48,4
1492,46,40,2
1493,46,42,3
1494,46,25,4
1495,46,20,5
1496,46,52,5
1497,46,38,3
1498,46,14,3
1499,47,2,5
1500,47,48,1
1501,47,54,2
1502,47,16,1
1503,47,9,2
1504,47,57,2
1505,47,21,5
1506,47,40,5
1507,47,19,1
1508,47,35,4
1509,47,21,3
1510,47,32,2
1511,47,53,3
1512,47,45,3
1513,47,22,1
1514,47,40,1
1515,47,42,3
1516,47,22,2
1517,47,56,1
1518,47,15,3
1519,47,46,2
1520,47,55,2
1521,47,15,3
1522,47,50,5
1523,47,50,1
1524,47,43,2
1525,48,32,1
1526,48,47,4
1527,48,58,4
1528,48,55,2
1529,48,16,4
1530,48,13,1
1531,48,50,4
1532,48,59,1
1533,48,46,3
1534,48,16,3
1535,48,21,5
1536,48,15,5
1537,48,26,5
1538,48,49,5
1539,48,36,2
1540,48,25,2
1541,48,1,1
1542,48,37,5
1543,48,24,4
1544,48,54,1
1545,48,5,1
1546,48,49,1
1547,49,21,3
1548,49,36,3
1549,49,11,5
1550,49,55,2
1551,49,37,4
1552,49,45,1
1553,49,48,1
1554,49,28,1
1555,49,21,1
1556,49,45,4
1557,49,21,3
1558,49,43,4
1559,49,42,4
1560,49,39,1
1561,49,44,2
1562,49,56,5
1563,49,18,1
1564,49,38,1
1565,49,35,4
1566,49,25,5
1567,49,39,5
1568,49,22,5
1569,49,31,5
1570,49,50,4
1571,49,24,4
1572,49,26,1
1573,49,26,5
1574,49,11,3
1575,49,1,5
1576,49,41,1
1577,49,56,4
1578,49,25,1
1579,49,57,2
1580,49,29,5
1581,49,47,2
1582,49,25,2
1583,49,37,4
1584,49,58,1
1585,49,34,2
1586,49,18,3
1587,49,39,3
1588,49,46,3
1589,49,7,4
1590,49,12,4
1591,49,41,1
1592,50,21,3
1593,50,22,2
1594,50,31,5
1595,50,9,4
1596,50,24,1
1597,50,23,5
1598,50,9,3
1599,50,2,3
1600,50,24,5
1601,50,51,2
1602,50,56,4
1603,50,1,2
1604,50,56,4
1605,50,31,2
1606,50,51,2
1607,50,40,1
1608,50,1,2
1609,50,34,2
1610,50,5,5
1611,50,7,4
1612,50,39,5
1613,50,37,2
1614,50,22,3
1615,50,43,2
1616,50,57,2
1617,50,11,2
1618,50,47,1
1619,50,13,1
1620,50,57,3
1621,51,57,2
1622,51,12,2
1623,51,49,2
1624,51,30,2
1625,51,32,1
1626,51,36,5
1627,51,35,2
1628,51,57,3
1629,51,16,1
1630,51,31,5
1631,51,15,5
1632,51,51,2
1633,51,21,4
1634,51,2,5
1635,51,43,3
1636,51,1,5
1637,51,26,4
1638,51,18,2
1639,51,55,3
1640,51,2,5
1641,51,58,2
1642,51,22,2
1643,51,26,1
1644,51,17,4
1645,51,13,5
1646,51,8,3
1647,51,52,3
1648,51,32,1
1649,51,26,1
1650,51,59,4
1651,51,46,4
1652,51,30,3
1653,52,30,5
1654,52,50,2
1655,52,29,1
1656,52,55,2
1657,52,8,4
1658,52,52,4
1659,52,22,5
1660,52,15,2
1661,52,19,5
